Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
1969,0,0.000002795,0.0000633,7.68E-05,4.42E-05,5.18E-05,,0.202092466,0.832970494,0.00000109,2.57E-64,2.57E-64
1970,0,2.79E-06,6.32E-05,7.66E-05,4.41E-05,5.17E-05,,0.201893543,0.832285694,0.00000108,2.57E-64,2.57E-64
1971,0,2.78E-06,6.30E-05,7.64E-05,4.40E-05,5.16E-05,,0.201694916,0.831601803,0.00000108,2.57E-64,2.57E-64
1972,0,2.77E-06,6.29E-05,0.00007627,4.39E-05,0.000051469,,0.201496585,0.830918821,0.00000108,2.57E-64,2.57E-64
1973,0,0.000002764,6.27E-05,7.61E-05,4.38E-05,5.14E-05,,0.201298549,0.830236745,0.00000107,2.57E-64,2.57E-64
1974,0,2.76E-06,6.26E-05,7.59E-05,4.37E-05,5.12E-05,,0.201100808,0.829555575,0.00000107,2.57E-64,2.57E-64
1975,0,2.75E-06,6.25E-05,7.58E-05,0.000043566,5.11E-05,,0.200903361,0.828875308,0.00000106,2.57E-64,2.57E-64
1976,0,2.74E-06,0.000062328,7.56E-05,4.35E-05,0.000051009,,0.200706209,0.828195942,0.00000106,2.57E-64,2.57E-64
1977,0,2.73E-06,6.22E-05,7.55E-05,4.34E-05,5.09E-05,,0.200509349,0.827517477,0.00000106,2.57E-64,2.57E-64
1978,0,2.73E-06,6.21E-05,7.53E-05,4.33E-05,5.08E-05,,0.200312781,0.826839911,0.00000105,2.57E-64,2.57E-64
1979,0,2.72E-06,6.19E-05,7.51E-05,4.32E-05,5.07E-05,,0.200116506,0.826163241,0.00000105,2.57E-64,2.57E-64
1980,0,2.71E-06,6.18E-05,7.50E-05,4.31E-05,5.06E-05,,0.199920522,0.825487466,0.00000105,2.57E-64,2.57E-64
1981,0,0.000002703,6.16E-05,7.48E-05,4.30E-05,5.04E-05,,0.199724828,0.824812585,0.00000104,2.57E-64,2.57E-64
1982,0,2.70E-06,6.15E-05,7.46E-05,4.29E-05,5.03E-05,,0.199529425,0.824138596,0.00000104,2.57E-64,2.57E-64
1983,0,2.69E-06,6.14E-05,7.45E-05,4.28E-05,5.02E-05,,0.199334312,0.823465497,0.00000103,2.57E-64,2.57E-64
1984,0,2.68E-06,6.12E-05,7.43E-05,4.27E-05,5.01E-05,,0.199139487,0.822793287,0.00000103,2.57E-64,2.57E-64
1985,0,2.67E-06,6.11E-05,7.42E-05,4.26E-05,5.00E-05,,0.198944951,0.822121964,0.00000103,2.57E-64,2.57E-64
1986,0,2.67E-06,0.000060971,7.40E-05,4.25E-05,4.99E-05,,0.198750703,0.821451526,0.00000102,2.57E-64,2.57E-64
1987,0,2.66E-06,6.08E-05,7.38E-05,4.24E-05,4.98E-05,,0.198556742,0.820781972,0.00000102,2.57E-64,2.57E-64
1988,0,0.000002651,0.000060704,7.37E-05,4.23E-05,0.000049659,,0.198363068,0.820113301,0.00000102,2.57E-64,2.57E-64
1989,0,2.64E-06,0.000060571,7.35E-05,4.22E-05,4.95E-05,,0.198169679,0.81944551,0.00000101,2.57E-64,2.57E-64
1990,0,2.64E-06,6.04E-05,7.34E-05,0.000042111,4.94E-05,,0.197976577,0.818778598,0.00000101,2.57E-64,2.57E-64
1991,0,2.63E-06,6.03E-05,7.32E-05,4.20E-05,4.93E-05,,0.19778376,0.818112563,0.00000101,2.57E-64,2.57E-64
1992,0,2.62E-06,6.02E-05,7.31E-05,4.19E-05,4.92E-05,,0.197591227,0.817447404,0.000001,2.57E-64,2.57E-64
1993,0,2.61E-06,6.00E-05,7.29E-05,4.18E-05,4.91E-05,,0.197398978,0.81678312,0.000000998,2.57E-64,2.57E-64
1994,0,2.61E-06,5.99E-05,7.27E-05,4.17E-05,4.90E-05,,0.197207012,0.816119708,0.000000994,2.57E-64,2.57E-64
1995,0,2.60E-06,5.98E-05,7.26E-05,4.16E-05,4.89E-05,,0.197015329,0.815457167,0.000000991,2.57E-64,2.57E-64
1996,0,0.000002593,5.97E-05,7.24E-05,4.15E-05,4.88E-05,,0.196823928,0.814795495,0.000000987,2.57E-64,2.57E-64
1997,0,2.59E-06,5.95E-05,0.000072279,4.15E-05,0.000048675,,0.196632809,0.814134692,0.000000984,2.57E-64,2.57E-64
1998,0,2.58E-06,5.94E-05,7.21E-05,4.14E-05,4.86E-05,,0.196441971,0.813474755,0.00000098,2.57E-64,2.57E-64
1999,0,2.57E-06,5.93E-05,7.20E-05,4.13E-05,4.85E-05,,0.196251414,0.812815682,0.000000977,2.57E-64,2.57E-64
2000,0,2.56E-06,5.91E-05,7.18E-05,0.000041174,4.84E-05,,0.196061137,0.812157473,0.000000973,2.57E-64,2.57E-64
2001,0,2.56E-06,5.90E-05,7.17E-05,4.11E-05,4.82E-05,,0.195871139,0.811500125,0.00000097,2.57E-64,2.57E-64
2002,0,2.55E-06,5.89E-05,7.15E-05,4.10E-05,4.81E-05,,0.19568142,0.810843638,0.000000967,2.57E-64,2.57E-64
2003,0,2.54E-06,5.87E-05,7.14E-05,4.09E-05,4.80E-05,,0.19549198,0.810188009,0.000000963,2.57E-64,2.57E-64
2004,0,2.54E-06,5.86E-05,7.12E-05,4.08E-05,4.79E-05,,0.195302817,0.809533237,0.00000096,2.57E-64,2.57E-64
2005,0,2.53E-06,5.85E-05,7.11E-05,0.000040715,4.78E-05,,0.195113931,0.80887932,0.000000956,2.57E-64,2.57E-64
2006,0,2.52E-06,5.84E-05,7.09E-05,4.06E-05,4.77E-05,,0.194925323,0.808226258,0.000000953,2.57E-64,2.57E-64
2007,0,2.52E-06,5.82E-05,7.08E-05,4.05E-05,4.76E-05,,0.19473699,0.807574047,0.00000095,2.57E-64,2.57E-64
2008,0,2.51E-06,5.81E-05,7.06E-05,4.04E-05,4.75E-05,,0.194548933,0.806922688,0.000000946,2.57E-64,2.57E-64
2009,0,2.50E-06,5.80E-05,7.05E-05,4.04E-05,0.0000474,,0.194361151,0.806272177,0.000000943,2.57E-64,2.57E-64
2010,0,0.000002495,5.79E-05,7.03E-05,4.03E-05,4.73E-05,,0.194173644,0.805622515,0.00000094,2.57E-64,2.57E-64
2011,0,2.49E-06,5.77E-05,7.02E-05,4.02E-05,4.72E-05,,0.193986411,0.804973699,0.000000936,2.57E-64,2.57E-64
2012,0,2.48E-06,5.76E-05,7.00E-05,4.01E-05,4.71E-05,,0.193799451,0.804325727,0.000000933,2.57E-64,2.57E-64
2013,0,2.47E-06,5.75E-05,6.99E-05,4.00E-05,4.70E-05,,0.193612764,0.803678598,0.00000093,2.57E-64,2.57E-64
2014,0,2.47E-06,5.74E-05,6.97E-05,3.99E-05,4.69E-05,,0.19342635,0.803032312,0.000000926,2.57E-64,2.57E-64
2015,0,2.46E-06,5.72E-05,6.96E-05,3.98E-05,4.68E-05,,0.193240207,0.802386865,0.000000923,2.57E-64,2.57E-64
2016,0,2.45E-06,5.71E-05,0.000069417,0.000039727,4.67E-05,,0.193054336,0.801742257,0.00000092,2.57E-64,2.57E-64
2017,0,2.45E-06,5.70E-05,6.93E-05,3.96E-05,4.66E-05,,0.192868736,0.801098486,0.000000917,2.57E-64,2.57E-64
2018,0,0.000002441,5.69E-05,6.91E-05,3.96E-05,4.65E-05,,0.192683406,0.800455551,0.000000913,2.57E-64,2.57E-64
2019,0,2.43E-06,5.67E-05,6.90E-05,3.95E-05,4.64E-05,,0.192498346,0.79981345,0.00000091,2.57E-64,2.57E-64
2020,0,2.43E-06,5.66E-05,6.88E-05,0.000039375,4.63E-05,,0.192313555,0.799172181,0.000000907,2.57E-64,2.57E-64
2021,0,2.42E-06,5.65E-05,6.87E-05,3.93E-05,4.62E-05,,0.192129032,0.798531744,0.000000904,2.57E-64,2.57E-64
2022,0,2.41E-06,5.64E-05,6.85E-05,3.92E-05,4.61E-05,,0.191944778,0.797892136,0.000000901,2.57E-64,2.57E-64
2023,0,0.000002408,0.000056255,6.84E-05,3.91E-05,4.60E-05,,0.191760792,0.797253357,0.000000897,2.57E-64,2.57E-64
2024,0,2.40E-06,5.61E-05,6.83E-05,3.90E-05,4.59E-05,,0.191577073,0.796615404,0.000000894,2.57E-64,2.57E-64
2025,0,2.39E-06,0.000056013,6.81E-05,3.89E-05,4.58E-05,,0.19139362,0.795978276,0.000000891,2.57E-64,2.57E-64
2026,0,2.39E-06,5.59E-05,6.80E-05,3.89E-05,4.57E-05,,0.191210433,0.795341973,0.000000888,2.57E-64,2.57E-64
2027,0,2.38E-06,5.58E-05,6.78E-05,3.88E-05,4.56E-05,,0.191027512,0.794706491,0.000000885,2.57E-64,2.57E-64
2028,0,2.38E-06,5.57E-05,6.77E-05,3.87E-05,4.55E-05,,0.190844857,0.79407183,0.000000882,2.57E-64,2.57E-64
2029,0,0.000002369,0.000055533,0.000067539,3.86E-05,4.54E-05,,0.190662465,0.793437989,0.000000879,2.57E-64,2.57E-64
2030,0,2.36E-06,5.54E-05,6.74E-05,3.85E-05,4.53E-05,,0.190480338,0.792804965,0.000000876,2.57E-64,2.57E-64
2031,0,2.36E-06,5.53E-05,6.73E-05,3.84E-05,4.52E-05,,0.190298474,0.792172758,0.000000873,2.57E-64,2.57E-64
2032,0,2.35E-06,5.52E-05,6.71E-05,3.83E-05,4.51E-05,,0.190116874,0.791541366,0.00000087,2.57E-64,2.57E-64
2033,0,2.34E-06,0.000055058,6.70E-05,0.000038257,4.50E-05,,0.189935536,0.790910788,0.000000867,2.57E-64,2.57E-64
2034,0,2.34E-06,0.00005494,6.68E-05,3.82E-05,4.49E-05,,0.18975446,0.790281021,0.000000864,2.57E-64,2.57E-64
2035,0,2.33E-06,5.48E-05,6.67E-05,3.81E-05,4.48E-05,,0.189573645,0.789652065,0.000000861,2.57E-64,2.57E-64
2036,0,2.32E-06,0.000054705,6.66E-05,3.80E-05,4.47E-05,,0.189393091,0.789023919,0.000000858,2.57E-64,2.57E-64
2037,0,2.32E-06,5.46E-05,6.64E-05,3.79E-05,4.46E-05,,0.189212798,0.78839658,0.000000855,2.57E-64,2.57E-64
2038,0,2.31E-06,5.45E-05,6.63E-05,3.78E-05,4.45E-05,,0.189032765,0.787770047,0.000000852,2.57E-64,2.57E-64
2039,0,2.31E-06,5.44E-05,6.61E-05,3.78E-05,4.44E-05,,0.188852992,0.787144319,0.000000849,2.57E-64,2.57E-64
2040,0,2.30E-06,5.42E-05,6.60E-05,3.77E-05,4.43E-05,,0.188673477,0.786519395,0.000000846,2.57E-64,2.57E-64
2041,0,2.29E-06,5.41E-05,6.59E-05,3.76E-05,4.42E-05,,0.188494221,0.785895273,0.000000843,2.57E-64,2.57E-64
2042,0,2.29E-06,5.40E-05,6.57E-05,3.75E-05,4.41E-05,,0.188315223,0.785271951,0.00000084,2.57E-64,2.57E-64
2043,0,2.28E-06,5.39E-05,6.56E-05,3.74E-05,0.000044003,,0.188136482,0.784649429,0.000000837,2.57E-64,2.57E-64
2044,0,2.27E-06,5.38E-05,6.54E-05,3.73E-05,4.39E-05,,0.187957998,0.784027704,0.000000834,2.57E-64,2.57E-64
2045,0,2.27E-06,5.37E-05,6.53E-05,3.73E-05,4.38E-05,,0.187779771,0.783406776,0.000000831,2.57E-64,2.57E-64
2046,0,2.26E-06,5.35E-05,6.52E-05,3.72E-05,4.37E-05,,0.1876018,0.782786642,0.000000828,2.57E-64,2.57E-64
2047,0,2.26E-06,5.34E-05,0.000065041,3.71E-05,4.36E-05,,0.187424084,0.782167303,0.000000825,2.57E-64,2.57E-64
2048,0,2.25E-06,5.33E-05,6.49E-05,3.70E-05,4.35E-05,,0.187246624,0.781548755,0.000000822,2.57E-64,2.57E-64
2049,0,2.24E-06,5.32E-05,6.48E-05,3.69E-05,4.34E-05,,0.187069417,0.780930998,0.00000082,2.57E-64,2.57E-64
2050,0,2.24E-06,0.000053094,6.46E-05,3.69E-05,0.000043341,,0.186892465,0.78031403,0.000000817,2.57E-64,2.57E-64
2051,0,2.23E-06,5.30E-05,6.45E-05,3.68E-05,4.32E-05,,0.186715767,0.779697851,0.000000814,2.57E-64,2.57E-64
2052,0,2.23E-06,5.29E-05,6.44E-05,3.67E-05,4.32E-05,,0.186539322,0.779082458,0.000000811,2.57E-64,2.57E-64
2053,0,2.22E-06,5.28E-05,6.42E-05,3.66E-05,4.31E-05,,0.186363129,0.77846785,0.000000808,2.57E-64,2.57E-64
2054,0,2.21E-06,5.26E-05,6.41E-05,3.65E-05,4.30E-05,,0.186187188,0.777854026,0.000000805,2.57E-64,2.57E-64
2055,0,2.21E-06,5.25E-05,6.40E-05,0.000036452,4.29E-05,,0.186011499,0.777240984,0.000000803,2.57E-64,2.57E-64
2056,0,2.20E-06,5.24E-05,6.38E-05,3.64E-05,4.28E-05,,0.185836061,0.776628724,0.0000008,2.57E-64,2.57E-64
2057,0,2.20E-06,5.23E-05,6.37E-05,3.63E-05,4.27E-05,,0.185660873,0.776017243,0.000000797,2.57E-64,2.57E-64
2058,0,2.19E-06,5.22E-05,6.36E-05,0.000036214,4.26E-05,,0.185485936,0.77540654,0.000000794,2.57E-64,2.57E-64
2059,0,2.18E-06,0.000052089,6.34E-05,0.000036135,4.25E-05,,0.185311249,0.774796614,0.000000792,2.57E-64,2.57E-64
2060,0,2.18E-06,5.20E-05,6.33E-05,3.61E-05,4.24E-05,,0.185136811,0.774187464,0.000000789,2.57E-64,2.57E-64
2061,0,2.17E-06,5.19E-05,6.32E-05,3.60E-05,4.23E-05,,0.184962621,0.773579088,0.000000786,2.57E-64,2.57E-64
2062,0,2.17E-06,5.18E-05,6.30E-05,3.59E-05,4.22E-05,,0.18478868,0.772971485,0.000000783,2.57E-64,2.57E-64
2063,0,2.16E-06,5.16E-05,6.29E-05,3.58E-05,4.21E-05,,0.184614986,0.772364654,0.000000781,2.57E-64,2.57E-64
2064,0,2.16E-06,5.15E-05,6.28E-05,3.57E-05,4.21E-05,,0.18444154,0.771758592,0.000000778,2.57E-64,2.57E-64
2065,0,2.15E-06,0.000051432,0.000062656,3.57E-05,4.20E-05,,0.184268341,0.7711533,0.000000775,2.57E-64,2.57E-64
2066,0,2.14E-06,5.13E-05,6.25E-05,3.56E-05,4.19E-05,,0.184095388,0.770548774,0.000000773,2.57E-64,2.57E-64
2067,0,2.14E-06,5.12E-05,6.24E-05,3.55E-05,4.18E-05,,0.183922681,0.769945015,0.00000077,2.57E-64,2.57E-64
2068,0,0.000002133,5.11E-05,0.000062269,3.54E-05,0.000041694,,0.18375022,0.769342021,0.000000767,2.57E-64,2.57E-64
2069,0,2.13E-06,5.10E-05,6.21E-05,3.54E-05,4.16E-05,,0.183578003,0.76873979,0.000000765,2.57E-64,2.57E-64
2070,0,2.12E-06,5.09E-05,6.20E-05,3.53E-05,4.15E-05,,0.183406031,0.768138321,0.000000762,2.57E-64,2.57E-64
2071,0,0.000002116,5.08E-05,0.000061885,3.52E-05,0.000041427,,0.183234303,0.767537613,0.00000076,2.57E-64,2.57E-64
2072,0,2.11E-06,5.07E-05,6.18E-05,0.000035128,4.13E-05,,0.183062818,0.766937664,0.000000757,2.57E-64,2.57E-64
2073,0,2.10E-06,5.06E-05,6.16E-05,0.000035052,4.13E-05,,0.182891577,0.766338473,0.000000754,2.57E-64,2.57E-64
2074,0,2.10E-06,5.05E-05,6.15E-05,3.50E-05,0.000041162,,0.182720578,0.76574004,0.000000752,2.57E-64,2.57E-64
2075,0,2.09E-06,5.04E-05,6.14E-05,3.49E-05,4.11E-05,,0.182549822,0.765142361,0.000000749,2.57E-64,2.57E-64
2076,0,2.09E-06,5.03E-05,6.13E-05,3.48E-05,4.10E-05,,0.182379307,0.764545437,0.000000747,2.57E-64,2.57E-64
2077,0,2.08E-06,5.01E-05,6.11E-05,3.47E-05,4.09E-05,,0.182209034,0.763949265,0.000000744,2.57E-64,2.57E-64
2078,0,0.000002077,5.00E-05,6.10E-05,3.47E-05,0.000040812,,0.182039001,0.763353845,0.000000741,2.57E-64,2.57E-64
2079,0,2.07E-06,0.000049938,6.09E-05,3.46E-05,4.07E-05,,0.181869209,0.762759176,0.000000739,2.57E-64,2.57E-64
2080,0,2.07E-06,4.98E-05,6.08E-05,3.45E-05,4.06E-05,,0.181699656,0.762165255,0.000000736,2.57E-64,2.57E-64
2081,0,2.06E-06,0.000049729,6.06E-05,3.45E-05,4.06E-05,,0.181530343,0.761572082,0.000000734,2.57E-64,2.57E-64
2082,0,2.06E-06,4.96E-05,6.05E-05,3.44E-05,4.05E-05,,0.181361269,0.760979655,0.000000731,2.57E-64,2.57E-64
2083,0,2.05E-06,0.000049521,6.04E-05,3.43E-05,4.04E-05,,0.181192434,0.760387973,0.000000729,2.57E-64,2.57E-64
2084,0,2.04E-06,4.94E-05,6.03E-05,3.42E-05,4.03E-05,,0.181023837,0.759797034,0.000000726,2.57E-64,2.57E-64
2085,0,2.04E-06,4.93E-05,0.000060131,0.000034155,4.02E-05,,0.180855477,0.759206838,0.000000724,2.57E-64,2.57E-64
2086,0,2.03E-06,0.000049211,6.00E-05,3.41E-05,4.01E-05,,0.180687355,0.758617384,0.000000721,2.57E-64,2.57E-64
2087,0,2.03E-06,4.91E-05,5.99E-05,3.40E-05,4.00E-05,,0.180519469,0.758028669,0.000000719,2.57E-64,2.57E-64
2088,0,2.02E-06,4.90E-05,5.98E-05,3.39E-05,4.00E-05,,0.180351819,0.757440692,0.000000717,2.57E-64,2.57E-64
2089,0,2.02E-06,4.89E-05,5.96E-05,3.39E-05,3.99E-05,,0.180184406,0.756853453,0.000000714,2.57E-64,2.57E-64
2090,0,2.01E-06,4.88E-05,5.95E-05,3.38E-05,3.98E-05,,0.180017228,0.75626695,0.000000712,2.57E-64,2.57E-64
2091,0,2.01E-06,4.87E-05,5.94E-05,0.000033717,3.97E-05,,0.179850285,0.755681182,0.000000709,2.57E-64,2.57E-64
2092,0,2.00E-06,4.86E-05,0.000059277,3.36E-05,3.96E-05,,0.179683576,0.755096147,0.000000707,2.57E-64,2.57E-64
2093,0,2.00E-06,0.000048497,5.92E-05,3.36E-05,3.95E-05,,0.179517101,0.754511844,0.000000704,2.57E-64,2.57E-64
2094,0,0.000001991,0.000048396,5.90E-05,3.35E-05,3.94E-05,,0.17935086,0.753928273,0.000000702,2.57E-64,2.57E-64
2095,0,1.99E-06,4.83E-05,5.89E-05,3.34E-05,3.94E-05,,0.179184853,0.75334543,0.0000007,2.57E-64,2.57E-64
2096,0,1.98E-06,4.82E-05,5.88E-05,3.34E-05,3.93E-05,,0.179019078,0.752763317,0.000000697,2.57E-64,2.57E-64
2097,0,1.98E-06,4.81E-05,5.87E-05,3.33E-05,3.92E-05,,0.178853535,0.75218193,0.000000695,2.57E-64,2.57E-64
2098,0,1.97E-06,4.80E-05,5.86E-05,3.32E-05,3.91E-05,,0.178688225,0.751601269,0.000000692,2.57E-64,2.57E-64
2099,0,0.000001965,0.000047895,0.000058438,3.31E-05,3.90E-05,,0.178523145,0.751021333,0.00000069,2.57E-64,2.57E-64
2100,0,1.96E-06,4.78E-05,5.83E-05,3.31E-05,3.90E-05,,0.178358297,0.750442121,0.000000688,2.57E-64,2.57E-64
2101,0,1.95E-06,4.77E-05,5.82E-05,3.30E-05,3.89E-05,,0.178193679,0.74986363,0.000000685,2.57E-64,2.57E-64
2102,0,1.95E-06,4.76E-05,5.81E-05,3.29E-05,3.88E-05,,0.178029292,0.74928586,0.000000683,2.57E-64,2.57E-64
2103,0,1.94E-06,4.75E-05,5.80E-05,3.29E-05,3.87E-05,,0.177865134,0.74870881,0.000000681,2.57E-64,2.57E-64
2104,0,1.94E-06,4.74E-05,5.78E-05,3.28E-05,3.86E-05,,0.177701206,0.748132479,0.000000678,2.57E-64,2.57E-64
2105,0,1.93E-06,4.73E-05,5.77E-05,3.27E-05,3.85E-05,,0.177537506,0.747556864,0.000000676,2.57E-64,2.57E-64
2106,0,1.93E-06,4.72E-05,5.76E-05,3.27E-05,3.85E-05,,0.177374035,0.746981966,0.000000674,2.57E-64,2.57E-64
2107,0,1.92E-06,4.71E-05,5.75E-05,3.26E-05,3.84E-05,,0.177210792,0.746407782,0.000000672,2.57E-64,2.57E-64
2108,0,1.92E-06,4.70E-05,5.74E-05,3.25E-05,3.83E-05,,0.177047776,0.745834312,0.000000669,2.57E-64,2.57E-64
2109,0,1.91E-06,0.000046912,5.73E-05,3.24E-05,3.82E-05,,0.176884988,0.745261554,0.000000667,2.57E-64,2.57E-64
2110,0,1.91E-06,4.68E-05,5.71E-05,3.24E-05,3.81E-05,,0.176722426,0.744689507,0.000000665,2.57E-64,2.57E-64
2111,0,1.90E-06,4.67E-05,5.70E-05,3.23E-05,3.81E-05,,0.176560091,0.74411817,0.000000663,2.57E-64,2.57E-64
2112,0,1.90E-06,4.66E-05,5.69E-05,3.22E-05,3.80E-05,,0.176397982,0.743547541,0.00000066,2.57E-64,2.57E-64
2113,0,1.89E-06,4.65E-05,5.68E-05,3.22E-05,3.79E-05,,0.176236098,0.74297762,0.000000658,2.57E-64,2.57E-64
2114,0,1.89E-06,4.64E-05,5.67E-05,3.21E-05,3.78E-05,,0.176074439,0.742408405,0.000000656,2.57E-64,2.57E-64
2115,0,1.88E-06,4.63E-05,5.66E-05,3.20E-05,3.77E-05,,0.175913005,0.741839896,0.000000654,2.57E-64,2.57E-64
2116,0,1.88E-06,4.62E-05,5.65E-05,3.20E-05,3.77E-05,,0.175751795,0.741272089,0.000000651,2.57E-64,2.57E-64
2117,0,1.87E-06,4.61E-05,5.63E-05,3.19E-05,3.76E-05,,0.175590808,0.740704986,0.000000649,2.57E-64,2.57E-64
2118,0,1.87E-06,4.60E-05,5.62E-05,0.000031829,3.75E-05,,0.175430046,0.740138584,0.000000647,2.57E-64,2.57E-64
2119,0,1.86E-06,4.60E-05,0.00005612,3.18E-05,3.74E-05,,0.175269506,0.739572882,0.000000645,2.57E-64,2.57E-64
2120,0,1.86E-06,4.59E-05,5.60E-05,3.17E-05,3.73E-05,,0.175109188,0.739007878,0.000000643,2.57E-64,2.57E-64
2121,0,1.86E-06,4.58E-05,5.59E-05,3.16E-05,3.73E-05,,0.174949093,0.738443573,0.000000641,2.57E-64,2.57E-64
2122,0,1.85E-06,4.57E-05,5.58E-05,3.16E-05,3.72E-05,,0.17478922,0.737879964,0.000000638,2.57E-64,2.57E-64
2123,0,1.85E-06,0.000045577,5.57E-05,3.15E-05,3.71E-05,,0.174629568,0.737317051,0.000000636,2.57E-64,2.57E-64
2124,0,1.84E-06,4.55E-05,5.56E-05,3.14E-05,3.70E-05,,0.174470136,0.736754832,0.000000634,2.57E-64,2.57E-64
2125,0,1.84E-06,4.54E-05,5.54E-05,3.14E-05,3.70E-05,,0.174310926,0.736193306,0.000000632,2.57E-64,2.57E-64
2126,0,1.83E-06,0.000045297,5.53E-05,3.13E-05,3.69E-05,,0.174151935,0.735632472,0.00000063,2.57E-64,2.57E-64
2127,0,1.83E-06,4.52E-05,5.52E-05,3.12E-05,3.68E-05,,0.173993164,0.735072328,0.000000628,2.57E-64,2.57E-64
2128,0,1.82E-06,4.51E-05,5.51E-05,3.12E-05,3.67E-05,,0.173834612,0.734512874,0.000000626,2.57E-64,2.57E-64
2129,0,1.82E-06,4.50E-05,5.50E-05,0.000031097,3.67E-05,,0.173676279,0.733954109,0.000000624,2.57E-64,2.57E-64
2130,0,1.81E-06,0.000044927,5.49E-05,3.10E-05,3.66E-05,,0.173518165,0.73339603,0.000000621,2.57E-64,2.57E-64
2131,0,1.81E-06,4.48E-05,5.48E-05,3.10E-05,3.65E-05,,0.173360269,0.732838638,0.000000619,2.57E-64,2.57E-64
2132,0,1.80E-06,4.47E-05,0.000054674,3.09E-05,3.64E-05,,0.17320259,0.73228193,0.000000617,2.57E-64,2.57E-64
2133,0,1.80E-06,4.47E-05,5.46E-05,3.08E-05,3.63E-05,,0.173045129,0.731725906,0.000000615,2.57E-64,2.57E-64
2134,0,1.79E-06,4.46E-05,5.45E-05,0.000030771,3.63E-05,,0.172887884,0.731170564,0.000000613,2.57E-64,2.57E-64
2135,0,1.79E-06,4.45E-05,5.43E-05,3.07E-05,3.62E-05,,0.172730856,0.730615904,0.000000611,2.57E-64,2.57E-64
2136,0,1.78E-06,4.44E-05,5.42E-05,3.06E-05,3.61E-05,,0.172574044,0.730061924,0.000000609,2.57E-64,2.57E-64
2137,0,0.00000178,4.43E-05,0.00005413,3.06E-05,0.000036049,,0.172417448,0.729508623,0.000000607,2.57E-64,2.57E-64
2138,0,1.78E-06,0.000044198,5.40E-05,3.05E-05,3.60E-05,,0.172261067,0.728956,0.000000605,2.57E-64,2.57E-64
2139,0,1.77E-06,4.41E-05,5.39E-05,3.04E-05,3.59E-05,,0.1721049,0.728404054,0.000000603,2.57E-64,2.57E-64
2140,0,1.77E-06,0.000044018,5.38E-05,3.04E-05,3.58E-05,,0.171948949,0.727852784,0.000000601,2.57E-64,2.57E-64
2141,0,1.76E-06,4.39E-05,5.37E-05,3.03E-05,3.58E-05,,0.171793211,0.727302187,0.000000599,2.57E-64,2.57E-64
2142,0,1.76E-06,0.000043839,5.36E-05,3.03E-05,3.57E-05,,0.171637687,0.726752265,0.000000597,2.57E-64,2.57E-64
2143,0,1.75E-06,4.37E-05,5.35E-05,3.02E-05,3.56E-05,,0.171482376,0.726203014,0.000000595,2.57E-64,2.57E-64
2144,0,1.75E-06,4.37E-05,5.34E-05,3.01E-05,3.55E-05,,0.171327278,0.725654434,0.000000593,2.57E-64,2.57E-64
2145,0,1.74E-06,0.000043572,5.33E-05,3.01E-05,3.55E-05,,0.171172393,0.725106525,0.000000591,2.57E-64,2.57E-64
2146,0,1.74E-06,4.35E-05,5.32E-05,3.00E-05,3.54E-05,,0.17101772,0.724559284,0.000000589,2.57E-64,2.57E-64
2147,0,1.73E-06,4.34E-05,5.31E-05,2.99E-05,3.53E-05,,0.170863258,0.72401271,0.000000587,2.57E-64,2.57E-64
2148,0,1.73E-06,4.33E-05,5.30E-05,2.99E-05,3.52E-05,,0.170709008,0.723466804,0.000000585,2.57E-64,2.57E-64
2149,0,1.73E-06,4.32E-05,5.29E-05,2.98E-05,3.52E-05,,0.170554969,0.722921562,0.000000583,2.57E-64,2.57E-64
2150,0,1.72E-06,4.31E-05,5.27E-05,2.98E-05,3.51E-05,,0.17040114,0.722376985,0.000000581,2.57E-64,2.57E-64
2151,0,0.000001717,4.30E-05,5.26E-05,2.97E-05,3.50E-05,,0.170247522,0.721833072,0.000000579,2.57E-64,2.57E-64
2152,0,1.71E-06,4.30E-05,5.25E-05,2.96E-05,3.49E-05,,0.170094113,0.72128982,0.000000577,2.57E-64,2.57E-64
2153,0,1.71E-06,4.29E-05,5.24E-05,2.96E-05,3.49E-05,,0.169940914,0.720747229,0.000000575,2.57E-64,2.57E-64
2154,0,1.70E-06,4.28E-05,5.23E-05,2.95E-05,3.48E-05,,0.169787924,0.720205298,0.000000574,2.57E-64,2.57E-64
2155,0,1.70E-06,4.27E-05,5.22E-05,2.94E-05,3.47E-05,,0.169635142,0.719664026,0.000000572,2.57E-64,2.57E-64
2156,0,1.70E-06,4.26E-05,5.21E-05,2.94E-05,3.47E-05,,0.169482569,0.719123411,0.00000057,2.57E-64,2.57E-64
2157,0,1.69E-06,0.000042524,0.00005202,2.93E-05,3.46E-05,,0.169330203,0.718583453,0.000000568,2.57E-64,2.57E-64
2158,0,1.69E-06,4.24E-05,5.19E-05,2.93E-05,3.45E-05,,0.169178045,0.71804415,0.000000566,2.57E-64,2.57E-64
2159,0,1.68E-06,4.24E-05,5.18E-05,2.92E-05,3.44E-05,,0.169026095,0.717505502,0.000000564,2.57E-64,2.57E-64
